x,t,S_0,V_0,E_0,I_0,R_0,S,V,E,I,R
1.9,42,0.13633235,0.015852599,0,0.001082074,0,0.014989389,0.014386756,0.00492969,0.013592868,0.036750947
2,42,0.111733443,0.012992261,0,0.000732626,0,0.013039972,0.01244127,0.001918775,0.005619355,0.01635372
2.1,42,0.090643333,0.010539922,0,0.000486207,0,0.010863008,0.010336798,0.000734895,0.002263559,0.007256142
2.2,42,0.072787529,0.008463666,0,0.000316282,0,0.008825624,0.0083883,0.000281106,0.00090278,0.003241006
2.3,42,0.057855747,0.006727412,0,0.00020167,0,0.007051417,0.006698549,0.000108098,0.000359677,0.001464809
2.4,42,0.045520232,0.00529305,0,0.000126044,0,0.00556076,0.005281272,4.19E-05,0.000143708,0.000671546
2.5,42,0.035451192,0.004122232,0,7.72E-05,0,0.004335232,0.004116912,1.63E-05,5.76E-05,0.000312564
2.6,42,0.02732912,0.003177805,0,4.64E-05,0,0.0033436,0.003175067,6.39E-06,2.32E-05,0.000147687
2.7,42,0.020853976,0.002424881,0,2.73E-05,0,0.002551961,0.002423276,2.51E-06,9.34E-06,7.08E-05
2.8,42,0.015751449,0.001831564,0,1.57E-05,0,0.001927751,0.001830523,9.86E-07,3.81E-06,3.47E-05
2.9,42,0.011776618,0.001369374,0,8.91E-06,0,0.001441357,0.001368655,4.03E-07,1.72E-06,1.82E-05
3,42,0.008715436,0.001013423,0,4.94E-06,0,0.001066711,0.001012904,2.11E-07,1.11E-06,1.28E-05
-3,48,0.008715436,0.001013423,0,4.94E-06,0,0.000790182,0.001012832,2.18E-07,1.19E-06,1.40E-05
-2.9,48,0.011776618,0.001369374,0,8.91E-06,0,0.001067704,0.001368554,4.18E-07,1.84E-06,2.01E-05
-2.8,48,0.015751449,0.001831564,0,1.57E-05,0,0.001427997,0.001830377,1.03E-06,4.11E-06,3.88E-05
-2.7,48,0.020853976,0.002424881,0,2.73E-05,0,0.001890349,0.00242304,2.65E-06,1.03E-05,8.13E-05
-2.6,48,0.02732912,0.003177805,0,4.64E-05,0,0.00247663,0.003174618,6.85E-06,2.60E-05,0.00017454
-2.5,48,0.035451192,0.004122232,0,7.72E-05,0,0.003210743,0.004115874,1.78E-05,6.63E-05,0.000381164
-2.4,48,0.045520232,0.00529305,0,0.000126044,0,0.0041171,0.005278453,4.68E-05,0.000169874,0.000847042
-2.3,48,0.057855747,0.006727412,0,0.00020167,0,0.005216583,0.006690154,0.000124018,0.000438051,0.001914977
-2.2,48,0.072787529,0.008463666,0,0.000316282,0,0.006515751,0.008362337,0.000331996,0.001133242,0.004397444
-2.1,48,0.090643333,0.010539922,0,0.000486207,0,0.007978074,0.01025642,0.00089443,0.00291934,0.010215304
-2,48,0.111733443,0.012992261,0,0.000732626,0,0.0094526,0.012200243,0.002398876,0.007382705,0.023809471
-1.9,48,0.13633235,0.015852599,0,0.001082074,0,0.010532288,0.013717799,0.0062604,0.017916893,0.054887677
-1.8,48,0.164658094,0.01914629,0,0.001566556,0,0.010429489,0.013856363,0.015278735,0.040466602,0.122482486
-1.7,48,0.196850113,0.022889548,0,0.002223049,0,0.008363889,0.011564709,0.0330562,0.08224664,0.257553222
-1.6,48,0.232946762,0.027086833,0,0.00309219,0,0.004850835,0.007202967,0.060727752,0.146862194,0.49751516
-1.5,48,0.272863919,0.031728363,0,0.004215969,0,0.001867149,0.003098923,0.095015095,0.230667218,0.870762937
-1.4,48,0.316376319,0.036787944,0,0.005634337,0,0.000465644,0.000901287,0.132794276,0.327305875,1.385147806
-1.3,48,0.363103345,0.042221319,0,0.007380781,0,7.72E-05,0.000181282,0.17403217,0.433509763,2.031768186
-1.2,48,0.412500951,0.047965227,0,0.00947711,0,8.97E-06,2.64E-05,0.219304992,0.548424228,2.793813216
-1.1,48,0.463861238,0.053937353,0,0.011927891,0,7.93E-07,2.93E-06,0.268258272,0.671048684,3.650553745
-1,48,0.516320815,0.060037304,0,0.014715178,0,6.14E-08,2.70E-07,0.319885074,0.799398867,4.577948919
-0.9,48,0.568878616,0.066148676,0,0.017794323,0,5.49E-09,2.30E-08,0.372902414,0.930685224,5.548866578
-0.8,48,0.62042317,0.072142229,0,0.021091697,0,6.91E-11,2.20E-09,0.425894248,1.061617389,6.533707586
-0.7,48,0.669768673,0.077880078,0,0.024505056,0,1.23E-09,2.26E-10,0.477373081,1.188635038,7.501345259
-0.6,48,0.715698451,0.08322075,0,0.027907053,0,6.06E-09,-4.74E-11,0.525832408,1.30808863,8.420240638
-0.5,48,0.757013713,0.08802485,0,0.031152031,0,9.01E-09,1.13E-10,0.569802683,1.416401041,9.259650946
-0.4,48,0.792584985,0.092161045,0,0.034085752,0,1.55E-08,4.28E-10,0.607909875,1.510221556,9.990869049
-0.3,48,0.821403138,0.095511993,0,0.036557247,0,5.01E-08,6.07E-10,0.63893345,1.586572039,10.58843105
-0.2,48,0.84262686,0.097979867,0,0.038431578,0,1.23E-07,6.27E-10,0.661860222,1.642979989,11.03122569
-0.1,48,0.855623419,0.099491095,0,0.039601993,0,2.00E-07,6.29E-10,0.675930561,1.677591667,11.30344019
0,48,0.86,0.1,0,0.04,0,2.33E-07,6.42E-10,0.680673813,1.68925856,11.39528345
0.1,48,0.855623419,0.099491095,0,0.039601993,0,2.00E-07,6.29E-10,0.675930561,1.677591667,11.30344019
0.2,48,0.84262686,0.097979867,0,0.038431578,0,1.23E-07,6.27E-10,0.661860222,1.642979989,11.03122569
0.3,48,0.821403138,0.095511993,0,0.036557247,0,5.01E-08,6.07E-10,0.63893345,1.586572039,10.58843105
0.4,48,0.792584985,0.092161045,0,0.034085752,0,1.55E-08,4.28E-10,0.607909875,1.510221556,9.990869049
0.5,48,0.757013713,0.08802485,0,0.031152031,0,9.01E-09,1.13E-10,0.569802683,1.416401041,9.259650946
0.6,48,0.715698451,0.08322075,0,0.027907053,0,6.06E-09,-4.74E-11,0.525832408,1.30808863,8.420240638
0.7,48,0.669768673,0.077880078,0,0.024505056,0,1.23E-09,2.26E-10,0.477373081,1.188635038,7.501345259
0.8,48,0.62042317,0.072142229,0,0.021091697,0,6.91E-11,2.20E-09,0.425894248,1.061617389,6.533707586
0.9,48,0.568878616,0.066148676,0,0.017794323,0,5.49E-09,2.30E-08,0.372902414,0.930685224,5.548866578
1,48,0.516320815,0.060037304,0,0.014715178,0,6.14E-08,2.70E-07,0.319885074,0.799398867,4.577948919
1.1,48,0.463861238,0.053937353,0,0.011927891,0,7.93E-07,2.93E-06,0.268258272,0.671048684,3.650553745
1.2,48,0.412500951,0.047965227,0,0.00947711,0,8.97E-06,2.64E-05,0.219304992,0.548424228,2.793813216
1.3,48,0.363103345,0.042221319,0,0.007380781,0,7.72E-05,0.000181282,0.17403217,0.433509763,2.031768186
1.4,48,0.316376319,0.036787944,0,0.005634337,0,0.000465644,0.000901287,0.132794276,0.327305875,1.385147806
1.5,48,0.272863919,0.031728363,0,0.004215969,0,0.001867149,0.003098923,0.095015095,0.230667218,0.870762937
1.6,48,0.232946762,0.027086833,0,0.00309219,0,0.004850835,0.007202967,0.060727752,0.146862194,0.49751516
1.7,48,0.196850113,0.022889548,0,0.002223049,0,0.008363889,0.011564709,0.0330562,0.08224664,0.257553222
1.8,48,0.164658094,0.01914629,0,0.001566556,0,0.010429489,0.013856363,0.015278735,0.040466602,0.122482486
1.9,48,0.13633235,0.015852599,0,0.001082074,0,0.010532288,0.013717799,0.0062604,0.017916893,0.054887677
2,48,0.111733443,0.012992261,0,0.000732626,0,0.0094526,0.012200243,0.002398876,0.007382705,0.023809471
2.1,48,0.090643333,0.010539922,0,0.000486207,0,0.007978074,0.01025642,0.00089443,0.00291934,0.010215304
2.2,48,0.072787529,0.008463666,0,0.000316282,0,0.006515751,0.008362337,0.000331996,0.001133242,0.004397444
2.3,48,0.057855747,0.006727412,0,0.00020167,0,0.005216583,0.006690154,0.000124018,0.000438051,0.001914977
2.4,48,0.045520232,0.00529305,0,0.000126044,0,0.0041171,0.005278453,4.68E-05,0.000169874,0.000847042
2.5,48,0.035451192,0.004122232,0,7.72E-05,0,0.003210743,0.004115874,1.78E-05,6.63E-05,0.000381164
2.6,48,0.02732912,0.003177805,0,4.64E-05,0,0.00247663,0.003174618,6.85E-06,2.60E-05,0.00017454
2.7,48,0.020853976,0.002424881,0,2.73E-05,0,0.001890349,0.00242304,2.65E-06,1.03E-05,8.13E-05
2.8,48,0.015751449,0.001831564,0,1.57E-05,0,0.001427997,0.001830377,1.03E-06,4.11E-06,3.88E-05
2.9,48,0.011776618,0.001369374,0,8.91E-06,0,0.001067704,0.001368554,4.18E-07,1.84E-06,2.01E-05
3,48,0.008715436,0.001013423,0,4.94E-06,0,0.000790182,0.001012832,2.18E-07,1.19E-06,1.40E-05
-3,54,0.008715436,0.001013423,0,4.94E-06,0,0.000585339,0.001012759,2.24E-07,1.27E-06,1.52E-05
-2.9,54,0.011776618,0.001369374,0,8.91E-06,0,0.000790916,0.001368453,4.31E-07,1.97E-06,2.20E-05
-2.8,54,0.015751449,0.001831564,0,1.57E-05,0,0.001057799,0.001830228,1.07E-06,4.42E-06,4.33E-05
-2.7,54,0.020853976,0.002424881,0,2.73E-05,0,0.00140026,0.002422797,2.78E-06,1.12E-05,9.28E-05
-2.6,54,0.02732912,0.003177805,0,4.64E-05,0,0.001834442,0.003174144,7.30E-06,2.89E-05,0.000204371
-2.5,54,0.035451192,0.004122232,0,7.72E-05,0,0.002377861,0.004114731,1.93E-05,7.54E-05,0.000459206
-2.4,54,0.045520232,0.00529305,0,0.000126044,0,0.003047969,0.005275219,5.18E-05,0.000198157,0.001052069
-2.3,54,0.057855747,0.006727412,0,0.00020167,0,0.003858158,0.006680166,0.000140652,0.000524506,0.002455927
-2.2,54,0.072787529,0.008463666,0,0.000316282,0,0.004806611,0.008330505,0.000386521,0.001390301,0.005825527
-2.1,54,0.090643333,0.010539922,0,0.000486207,0,0.005846027,0.010155911,0.001068345,0.003647746,0.013952165
-2,54,0.111733443,0.012992261,0,0.000732626,0,0.006810654,0.011898683,0.002921873,0.009290267,0.033337861
-1.9,54,0.13633235,0.015852599,0,0.001082074,0,0.007293105,0.012908978,0.007659558,0.02233627,0.077963449
-1.8,54,0.164658094,0.01914629,0,0.001566556,0,0.006641831,0.012092837,0.018304379,0.049007673,0.173851784
-1.7,54,0.196850113,0.022889548,0,0.002223049,0,0.004582193,0.008814331,0.037695087,0.095097955,0.359266118
-1.6,54,0.232946762,0.027086833,0,0.00309219,0,0.002125237,0.004489513,0.065171557,0.161117321,0.673366912
-1.5,54,0.272863919,0.031728363,0,0.004215969,0,0.000617956,0.001500635,0.0975224,0.242382364,1.138875861
-1.4,54,0.316376319,0.036787944,0,0.005634337,0,0.000111909,0.000327226,0.133647447,0.335049783,1.757411798
-1.3,54,0.363103345,0.042221319,0,0.007380781,0,1.30E-05,4.79E-05,0.174218912,0.438154492,2.517878274
-1.2,54,0.412500951,0.047965227,0,0.00947711,0,1.04E-06,4.92E-06,0.219333261,0.551232038,3.403065196
-1.1,54,0.463861238,0.053937353,0,0.011927891,0,6.19E-08,3.78E-07,0.268261472,0.672863359,4.391152371
-1,54,0.516320815,0.060037304,0,0.014715178,0,3.42E-09,2.39E-08,0.319885373,0.800674519,5.455879273
-0.9,54,0.568878616,0.066148676,0,0.017794323,0,1.76E-10,1.45E-09,0.372902441,0.931655871,6.567089541
-0.8,54,0.62042317,0.072142229,0,0.021091697,0,6.75E-11,1.05E-10,0.42589425,1.062406794,7.691674623
-0.7,54,0.669768673,0.077880078,0,0.024505056,0,1.48E-09,-3.81E-12,0.477373081,1.189311846,8.794737228
-0.6,54,0.715698451,0.08322075,0,0.027907053,0,3.59E-09,3.64E-11,0.52583241,1.308692929,9.840884579
-0.5,54,0.757013713,0.08802485,0,0.031152031,0,6.09E-09,1.83E-10,0.569802685,1.416957461,10.79560075
-0.4,54,0.792584985,0.092161045,0,0.034085752,0,1.41E-08,3.47E-10,0.607909876,1.510745997,11.62664537
-0.3,54,0.821403138,0.095511993,0,0.036557247,0,3.12E-08,4.90E-10,0.638933468,1.58707528,12.30541413
-0.2,54,0.84262686,0.097979867,0,0.038431578,0,4.85E-08,6.56E-10,0.661860292,1.643469765,12.80818817
-0.1,54,0.855623419,0.099491095,0,0.039601993,0,5.64E-08,8.34E-10,0.675930697,1.678073957,13.11719934
0,54,0.86,0.1,0,0.04,0,5.76E-08,9.16E-10,0.680673979,1.689738447,13.22144497
0.1,54,0.855623419,0.099491095,0,0.039601993,0,5.64E-08,8.34E-10,0.675930697,1.678073957,13.11719934
0.2,54,0.84262686,0.097979867,0,0.038431578,0,4.85E-08,6.56E-10,0.661860292,1.643469765,12.80818817
0.3,54,0.821403138,0.095511993,0,0.036557247,0,3.12E-08,4.90E-10,0.638933468,1.58707528,12.30541413
0.4,54,0.792584985,0.092161045,0,0.034085752,0,1.41E-08,3.47E-10,0.607909876,1.510745997,11.62664537
0.5,54,0.757013713,0.08802485,0,0.031152031,0,6.09E-09,1.83E-10,0.569802685,1.416957461,10.79560075
0.6,54,0.715698451,0.08322075,0,0.027907053,0,3.59E-09,3.64E-11,0.52583241,1.308692929,9.840884579
0.7,54,0.669768673,0.077880078,0,0.024505056,0,1.48E-09,-3.81E-12,0.477373081,1.189311846,8.794737228
0.8,54,0.62042317,0.072142229,0,0.021091697,0,6.75E-11,1.05E-10,0.42589425,1.062406794,7.691674623
0.9,54,0.568878616,0.066148676,0,0.017794323,0,1.76E-10,1.45E-09,0.372902441,0.931655871,6.567089541
1,54,0.516320815,0.060037304,0,0.014715178,0,3.42E-09,2.39E-08,0.319885373,0.800674519,5.455879273
1.1,54,0.463861238,0.053937353,0,0.011927891,0,6.19E-08,3.78E-07,0.268261472,0.672863359,4.391152371
1.2,54,0.412500951,0.047965227,0,0.00947711,0,1.04E-06,4.92E-06,0.219333261,0.551232038,3.403065196
1.3,54,0.363103345,0.042221319,0,0.007380781,0,1.30E-05,4.79E-05,0.174218912,0.438154492,2.517878274
1.4,54,0.316376319,0.036787944,0,0.005634337,0,0.000111909,0.000327226,0.133647447,0.335049783,1.757411798
1.5,54,0.272863919,0.031728363,0,0.004215969,0,0.000617956,0.001500635,0.0975224,0.242382364,1.138875861
1.6,54,0.232946762,0.027086833,0,0.00309219,0,0.002125237,0.004489513,0.065171557,0.161117321,0.673366912
1.7,54,0.196850113,0.022889548,0,0.002223049,0,0.004582193,0.008814331,0.037695087,0.095097955,0.359266118
1.8,54,0.164658094,0.01914629,0,0.001566556,0,0.006641831,0.012092837,0.018304379,0.049007673,0.173851784
1.9,54,0.13633235,0.015852599,0,0.001082074,0,0.007293105,0.012908978,0.007659558,0.02233627,0.077963449
2,54,0.111733443,0.012992261,0,0.000732626,0,0.006810654,0.011898683,0.002921873,0.009290267,0.033337861
2.1,54,0.090643333,0.010539922,0,0.000486207,0,0.005846027,0.010155911,0.001068345,0.003647746,0.013952165
2.2,54,0.072787529,0.008463666,0,0.000316282,0,0.004806611,0.008330505,0.000386521,0.001390301,0.005825527
2.3,54,0.057855747,0.006727412,0,0.00020167,0,0.003858158,0.006680166,0.000140652,0.000524506,0.002455927
2.4,54,0.045520232,0.00529305,0,0.000126044,0,0.003047969,0.005275219,5.18E-05,0.000198157,0.001052069
2.5,54,0.035451192,0.004122232,0,7.72E-05,0,0.002377861,0.004114731,1.93E-05,7.54E-05,0.000459206
2.6,54,0.02732912,0.003177805,0,4.64E-05,0,0.001834442,0.003174144,7.30E-06,2.89E-05,0.000204371
2.7,54,0.020853976,0.002424881,0,2.73E-05,0,0.00140026,0.002422797,2.78E-06,1.12E-05,9.28E-05
2.8,54,0.015751449,0.001831564,0,1.57E-05,0,0.001057799,0.001830228,1.07E-06,4.42E-06,4.33E-05
2.9,54,0.011776618,0.001369374,0,8.91E-06,0,0.000790916,0.001368453,4.31E-07,1.97E-06,2.20E-05
3,54,0.008715436,0.001013423,0,4.94E-06,0,0.000585339,0.001012759,2.24E-07,1.27E-06,1.52E-05
-3,60,0.008715436,0.001013423,0,4.94E-06,0,0.0004336,0.001012686,2.30E-07,1.35E-06,1.65E-05
-2.9,60,0.011776618,0.001369374,0,8.91E-06,0,0.000585884,0.001368351,4.44E-07,2.10E-06,2.41E-05
-2.8,60,0.015751449,0.001831564,0,1.57E-05,0,0.000783575,0.001830079,1.11E-06,4.72E-06,4.80E-05
-2.7,60,0.020853976,0.002424881,0,2.73E-05,0,0.001037232,0.002422549,2.91E-06,1.21E-05,0.000105143
-2.6,60,0.02732912,0.003177805,0,4.64E-05,0,0.001358766,0.003173642,7.75E-06,3.19E-05,0.000237237
-2.5,60,0.035451192,0.004122232,0,7.72E-05,0,0.001760988,0.004113477,2.09E-05,8.50E-05,0.000547121
-2.4,60,0.045520232,0.00529305,0,0.000126044,0,0.002256269,0.005271539,5.70E-05,0.000228567,0.00128868
-2.3,60,0.057855747,0.006727412,0,0.00020167,0,0.002852656,0.006668442,0.000158141,0.000618449,0.003095482
-2.2,60,0.072787529,0.008463666,0,0.000316282,0,0.003542722,0.008292287,0.000444929,0.001669418,0.007549905
-2.1,60,0.090643333,0.010539922,0,0.000486207,0,0.004273206,0.010034073,0.001256096,0.004425557,0.018526783
-2,60,0.111733443,0.012992261,0,0.000732626,0,0.004875822,0.011537897,0.003478562,0.011250886,0.045021063
-1.9,60,0.13633235,0.015852599,0,0.001082074,0,0.004977422,0.011990274,0.009072079,0.026584689,0.10584162
-1.8,60,0.164658094,0.01914629,0,0.001566556,0,0.004117622,0.010301568,0.021031692,0.056405525,0.233892992
-1.7,60,0.196850113,0.022889548,0,0.002223049,0,0.002417651,0.006494052,0.041160978,0.104714431,0.472649547
-1.6,60,0.232946762,0.027086833,0,0.00309219,0,0.000896628,0.002704388,0.067756971,0.17006358,0.859944029
-1.5,60,0.272863919,0.031728363,0,0.004215969,0,0.000198984,0.000708646,0.098622246,0.248559533,1.412907468
-1.4,60,0.316376319,0.036787944,0,0.005634337,0,2.65E-05,0.000117062,0.133925253,0.338580755,2.129961382
-1.3,60,0.363103345,0.042221319,0,0.007380781,0,2.18E-06,1.25E-05,0.174263272,0.440054463,2.999683965
-1.2,60,0.412500951,0.047965227,0,0.00947711,0,1.17E-07,9.14E-07,0.219338057,0.552292757,4.004489271
-1.1,60,0.463861238,0.053937353,0,0.011927891,0,4.37E-09,4.82E-08,0.268261853,0.673508114,5.120994773
-1,60,0.516320815,0.060037304,0,0.014715178,0,1.23E-10,1.99E-09,0.319885397,0.801106453,6.320400059
-0.9,60,0.568878616,0.066148676,0,0.017794323,0,-6.69E-13,7.06E-11,0.372902442,0.931972802,7.569388596
-0.8,60,0.62042317,0.072142229,0,0.021091697,0,2.79E-14,1.92E-12,0.42589425,1.062657944,8.831310241
-0.7,60,0.669768673,0.077880078,0,0.024505056,0,-1.57E-10,6.16E-14,0.477373082,1.189523387,10.06751468
-0.6,60,0.715698451,0.08322075,0,0.027907053,0,-8.22E-10,-1.12E-12,0.525832414,1.30887959,11.23879547
-0.5,60,0.757013713,0.08802485,0,0.031152031,0,-2.36E-09,-1.87E-11,0.569802694,1.417128005,12.30691256
-0.4,60,0.792584985,0.092161045,0,0.034085752,0,-8.15E-09,-6.28E-11,0.607909898,1.510905921,13.2361426
-0.3,60,0.821403138,0.095511993,0,0.036557247,0,-2.45E-08,-1.28E-10,0.638933521,1.587228223,13.99478742
-0.2,60,0.84262686,0.097979867,0,0.038431578,0,-4.60E-08,-2.17E-10,0.661860383,1.643618304,14.55656003
-0.1,60,0.855623419,0.099491095,0,0.039601993,0,-5.75E-08,-3.18E-10,0.675930807,1.67822007,14.90176693
0,60,0.86,0.1,0,0.04,0,-5.93E-08,-3.65E-10,0.680674092,1.689883789,15.01821248
0.1,60,0.855623419,0.099491095,0,0.039601993,0,-5.75E-08,-3.18E-10,0.675930807,1.67822007,14.90176693
0.2,60,0.84262686,0.097979867,0,0.038431578,0,-4.60E-08,-2.17E-10,0.661860383,1.643618304,14.55656003
0.3,60,0.821403138,0.095511993,0,0.036557247,0,-2.45E-08,-1.28E-10,0.638933521,1.587228223,13.99478742
0.4,60,0.792584985,0.092161045,0,0.034085752,0,-8.15E-09,-6.28E-11,0.607909898,1.510905921,13.2361426
0.5,60,0.757013713,0.08802485,0,0.031152031,0,-2.36E-09,-1.87E-11,0.569802694,1.417128005,12.30691256
0.6,60,0.715698451,0.08322075,0,0.027907053,0,-8.22E-10,-1.12E-12,0.525832414,1.30887959,11.23879547
0.7,60,0.669768673,0.077880078,0,0.024505056,0,-1.57E-10,6.16E-14,0.477373082,1.189523387,10.06751468
0.8,60,0.62042317,0.072142229,0,0.021091697,0,2.79E-14,1.92E-12,0.42589425,1.062657944,8.831310241
0.9,60,0.568878616,0.066148676,0,0.017794323,0,-6.69E-13,7.06E-11,0.372902442,0.931972802,7.569388596
1,60,0.516320815,0.060037304,0,0.014715178,0,1.23E-10,1.99E-09,0.319885397,0.801106453,6.320400059
1.1,60,0.463861238,0.053937353,0,0.011927891,0,4.37E-09,4.82E-08,0.268261853,0.673508114,5.120994773
1.2,60,0.412500951,0.047965227,0,0.00947711,0,1.17E-07,9.14E-07,0.219338057,0.552292757,4.004489271
1.3,60,0.363103345,0.042221319,0,0.007380781,0,2.18E-06,1.25E-05,0.174263272,0.440054463,2.999683965
1.4,60,0.316376319,0.036787944,0,0.005634337,0,2.65E-05,0.000117062,0.133925253,0.338580755,2.129961382
1.5,60,0.272863919,0.031728363,0,0.004215969,0,0.000198984,0.000708646,0.098622246,0.248559533,1.412907468
1.6,60,0.232946762,0.027086833,0,0.00309219,0,0.000896628,0.002704388,0.067756971,0.17006358,0.859944029
1.7,60,0.196850113,0.022889548,0,0.002223049,0,0.002417651,0.006494052,0.041160978,0.104714431,0.472649547
1.8,60,0.164658094,0.01914629,0,0.001566556,0,0.004117622,0.010301568,0.021031692,0.056405525,0.233892992
1.9,60,0.13633235,0.015852599,0,0.001082074,0,0.004977422,0.011990274,0.009072079,0.026584689,0.10584162
2,60,0.111733443,0.012992261,0,0.000732626,0,0.004875822,0.011537897,0.003478562,0.011250886,0.045021063
2.1,60,0.090643333,0.010539922,0,0.000486207,0,0.004273206,0.010034073,0.001256096,0.004425557,0.018526783
2.2,60,0.072787529,0.008463666,0,0.000316282,0,0.003542722,0.008292287,0.000444929,0.001669418,0.007549905
2.3,60,0.057855747,0.006727412,0,0.00020167,0,0.002852656,0.006668442,0.000158141,0.000618449,0.003095482
2.4,60,0.045520232,0.00529305,0,0.000126044,0,0.002256269,0.005271539,5.70E-05,0.000228567,0.00128868
2.5,60,0.035451192,0.004122232,0,7.72E-05,0,0.001760988,0.004113477,2.09E-05,8.50E-05,0.000547121
2.6,60,0.02732912,0.003177805,0,4.64E-05,0,0.001358766,0.003173642,7.75E-06,3.19E-05,0.000237237
2.7,60,0.020853976,0.002424881,0,2.73E-05,0,0.001037232,0.002422549,2.91E-06,1.21E-05,0.000105143
2.8,60,0.015751449,0.001831564,0,1.57E-05,0,0.000783575,0.001830079,1.11E-06,4.72E-06,4.80E-05
2.9,60,0.011776618,0.001369374,0,8.91E-06,0,0.000585884,0.001368351,4.44E-07,2.10E-06,2.41E-05
3,60,0.008715436,0.001013423,0,4.94E-06,0,0.0004336,0.001012686,2.30E-07,1.35E-06,1.65E-05
