"x","SVEIR_Synth_Data","Out_SVEIR_t0","Out_SVEIR_t6","Out_SVEIR_t12","Out_SVEIR_t18","Out_SVEIR_t24","Out_SVEIR_t30","Out_SVEIR_t36","Out_SVEIR_t42","Out_SVEIR_t48","Out_SVEIR_t54","Out_SVEIR_t60"
3,4.93639216346718e-06,4.93639216346718e-06,2.8918777413973e-06,1.53144158912801e-06,1.07292849758498e-06,9.64513178804662e-07,9.81275966169289e-07,1.04027947980033e-06,1.11262031573074e-06,1.18889607473221e-06,1.26650653004155e-06,1.34508076942395e-06
-3,0,0,4.89612734227072e-06,7.31405254954226e-06,8.68964750033935e-06,9.74011191175755e-06,1.0731978585684e-05,1.17573687751933e-05,1.28457076889863e-05,1.40051489178289e-05,1.52372931127158e-05,1.65422069460943e-05
-2.9,0,0,6.94352221347895e-06,1.00655827528512e-05,1.19297078818856e-05,1.34528480395981e-05,1.49537526387068e-05,1.653737648909e-05,1.8235075696685e-05,2.00541067022805e-05,2.19947392635601e-05,2.40560003716577e-05
-2.8,0,0,1.20227258595382e-05,1.73837641037819e-05,2.0880856039418e-05,2.40285192901927e-05,2.7303218609817e-05,3.0846157397171e-05,3.46908563516028e-05,3.88377745365724e-05,4.32790991668619e-05,4.80071676083282e-05
-2.7,0,0,2.08798191441395e-05,3.06828805750972e-05,3.78404790632802e-05,4.49048062324415e-05,5.26423492840045e-05,6.12709102131303e-05,7.08392905505712e-05,8.13469285281769e-05,9.2783483279651e-05,0.000105142982042185
-2.6,0,0,3.56636405606119e-05,5.36866732414517e-05,6.85330906812371e-05,8.44553137362063e-05,0.000102735002309443,0.000123769182617307,0.000147686614221997,0.000174539635864182,0.000204370575217121,0.000237237391678145
-2.5,0,0,5.9876564915999e-05,9.29436417965455e-05,0.000123706992750238,0.000159312089029366,0.000202097873557209,0.000253008450380857,0.000312563593632262,0.000381164096158347,0.000459205776320877,0.000547121020322237
-2.4,0,0,9.8858889548082e-05,0.000159364431294116,0.000222815588086322,0.000301705297180566,0.000400999163257441,0.000523544396373412,0.000671546247876967,0.00084704151989437,0.00105206932642575,0.00128868004505235
-2.3,0,0,0.000160585513431576,0.000270947153601014,0.000400978394064787,0.000574223309337573,0.000803072820970599,0.00109702674321593,0.00146480893541309,0.00191497682994616,0.00245592697642509,0.00309548247760795
-2.2,0,0,0.000256762532724902,0.000457241142902876,0.000721656108684331,0.00109891334994599,0.00162336671757761,0.00232681700030625,0.00324100612179327,0.00439744373529709,0.0058255268882205,0.00754990477291211
-2.1,0,0,0.000404282632006838,0.00076651906318692,0.00129947944184974,0.00211427947934658,0.00330975902723313,0.00498837595508312,0.00725614151482175,0.0102153038622139,0.0139521651292956,0.0185267833367859
-2,0,0,0.000627103449217131,0.00127712944031713,0.00234089994513396,0.00408576340413734,0.00679363989287149,0.0107761419448719,0.01635371960775,0.0238094708959666,0.0333378613978262,0.0450210633944665
-1.9,0,0,0.000958588343886439,0.00211511126273294,0.00421530814272626,0.00791558902992414,0.0139921429936792,0.0233222674284487,0.0367509469209165,0.054887676648391,0.0779634490739775,0.105841620054602
-1.8,0,0,0.00144428656497643,0.0034807705984999,0.0075760327995107,0.0153265801260277,0.0287531769881268,0.0500690101918399,0.0810671779904461,0.122482485539718,0.173851784426047,0.233892991886867
-1.7,0,0,0.00214500820008484,0.00568721908081989,0.0135572689691394,0.0295169004459619,0.0584192021263535,0.104981102766797,0.17166342173002,0.257553221817372,0.359266117824463,0.47264954727949
-1.6,0,0,0.00313984310943154,0.00921310987245736,0.0240719556749312,0.056136486615543,0.115770660588126,0.210515196906216,0.340150073898503,0.497515160262712,0.673366911792317,0.85994402910166
-1.5,0,0,0.00452846257599165,0.0147685791317971,0.0422073358670851,0.10436792809526,0.219840110100471,0.394723863621428,0.61775356421542,0.87076293693622,1.13887586066289,1.41290746798344
-1.4,0,0,0.00643163180595694,0.0233655979912012,0.072623460343639,0.187238999270924,0.3926228723222,0.680826106170918,1.0209137368122,1.38514780605411,1.75741179822645,2.12996138244404
-1.3,0,0,0.00898840825469866,0.0363694730095163,0.121675911945825,0.319614048544461,0.650649837611023,1.07632956384052,1.54674821692626,2.03176818555053,2.51787827449933,2.99968396487905
-1.2,0,0,0.0123481518990417,0.0554876950555597,0.196782457106192,0.513174056362028,0.997166153328461,1.57247407905351,2.18026710388808,2.79381321574317,3.40306519564915,4.00448927117377
-1.1,0,0,0.0166554885480764,0.0826342943067979,0.304647236281566,0.770971363501218,1.42206532275097,2.15148708594468,2.90155517506733,3.6505537451983,4.39115237140348,5.12099477297053
-1,0,0,0.0220270908457644,0.119613619953592,0.448702499885397,1.08588043597029,1.90761282675397,2.79232722832929,3.68825555760092,4.5779489193683,5.45587927273266,6.32040005880489
-0.9,0,0,0.0285208777331371,0.167623934736166,0.627117197378834,1.4435394287685,2.43341024195898,3.47264425362954,4.51592686324036,5.54886657762038,6.56708954138878,7.56938859631729
-0.8,0,0,0.0361010028529598,0.226689681453761,0.832649307487006,1.82638950651103,2.9785176990249,4.16916502546218,5.35833034097434,6.53370758646809,7.69167462347026,8.83131024058978
-0.7,0,0,0.0446052658162772,0.29523151871328,1.05422465167633,2.21630062807448,3.52207412763558,4.85801227089364,6.18806448043884,7.50134525902551,8.79473722849607,10.0675146806258
-0.6,0,0,0.0537241373728443,0.369978220407532,1.27904462826565,2.59574993599427,4.04364290437371,5.51528245650498,6.97745029894125,8.42024063790773,9.84088457904461,11.2387954734115
-0.5,0,0,0.0630009110842602,0.446284926162794,1.4942614443477,2.94834962111838,4.52367946390257,6.11781689584368,7.69954839164687,9.25965094602994,10.7956007450914,12.3069125606016
-0.4,0,0,0.0718595095070318,0.518745403921481,1.68801259636512,3.25923414014362,4.94412899974118,6.64406211097505,8.32922441437912,9.99086904947354,11.6266453736597,13.2361426045512
-0.3,0,0,0.079660403537034,0.581899915934103,1.85001154598702,3.5154625612717,5.28907726626151,7.07493719926388,8.84419532226788,10.5884310475938,12.30541413372,13.994787416738
-0.2,0,0,0.0857776784891781,0.630873306525649,1.97191259534625,3.70643220107064,5.54538076938172,7.39464225990579,9.22599341644412,11.0312256948692,12.8081881709118,14.5565600335455
-0.0999999999999996,0,0,0.0896840169635474,0.661863204463513,2.04756700315041,3.82425916115177,5.70321780290981,7.5913520068932,9.46078915601432,11.3034401885557,13.1171993437821,14.9017669277733
0,0,0,0.0910273561493263,0.672466667213591,2.07320807528794,3.86408240630663,5.75651518303827,7.6577477830802,9.54002069373184,11.3952834511848,13.2214449673441,15.0182124790646
0.1,0,0,0.0896840169635474,0.661863204463513,2.04756700315041,3.82425916115177,5.70321780290981,7.5913520068932,9.46078915601431,11.3034401885557,13.1171993437821,14.9017669277733
0.2,0,0,0.0857776784891781,0.630873306525649,1.97191259534625,3.70643220107064,5.54538076938172,7.39464225990579,9.22599341644412,11.0312256948692,12.8081881709118,14.5565600335455
0.3,0,0,0.0796604035370339,0.581899915934102,1.85001154598702,3.5154625612717,5.28907726626151,7.07493719926388,8.84419532226788,10.5884310475938,12.30541413372,13.994787416738
0.4,0,0,0.0718595095070317,0.51874540392148,1.68801259636512,3.25923414014362,4.94412899974118,6.64406211097505,8.32922441437911,9.99086904947353,11.6266453736597,13.2361426045512
0.5,0,0,0.0630009110842602,0.446284926162794,1.4942614443477,2.94834962111838,4.52367946390257,6.11781689584368,7.69954839164687,9.25965094602994,10.7956007450914,12.3069125606016
0.6,0,0,0.0537241373728443,0.369978220407531,1.27904462826565,2.59574993599427,4.04364290437371,5.51528245650498,6.97745029894125,8.42024063790773,9.84088457904461,11.2387954734115
0.7,0,0,0.0446052658162772,0.29523151871328,1.05422465167632,2.21630062807448,3.52207412763557,4.85801227089364,6.18806448043884,7.50134525902551,8.79473722849607,10.0675146806258
0.8,0,0,0.0361010028529598,0.226689681453761,0.832649307487005,1.82638950651103,2.9785176990249,4.16916502546218,5.35833034097434,6.5337075864681,7.69167462347027,8.83131024058978
0.9,0,0,0.0285208777331371,0.167623934736166,0.627117197378833,1.4435394287685,2.43341024195898,3.47264425362954,4.51592686324036,5.54886657762037,6.56708954138878,7.56938859631729
1,0,0,0.0220270908457644,0.119613619953592,0.448702499885397,1.08588043597029,1.90761282675397,2.79232722832929,3.68825555760092,4.5779489193683,5.45587927273266,6.32040005880489
1.1,0,0,0.0166554885480764,0.0826342943067978,0.304647236281566,0.770971363501217,1.42206532275097,2.15148708594468,2.90155517506733,3.6505537451983,4.39115237140348,5.12099477297053
1.2,0,0,0.0123481518990417,0.0554876950555596,0.196782457106192,0.513174056362028,0.997166153328461,1.57247407905351,2.18026710388808,2.79381321574317,3.40306519564914,4.00448927117377
1.3,0,0,0.00898840825469865,0.0363694730095163,0.121675911945824,0.319614048544461,0.650649837611022,1.07632956384051,1.54674821692626,2.03176818555053,2.51787827449932,2.99968396487905
1.4,0,0,0.00643163180595693,0.0233655979912011,0.072623460343639,0.187238999270923,0.3926228723222,0.680826106170918,1.0209137368122,1.38514780605411,1.75741179822645,2.12996138244404
1.5,0,0,0.00452846257599164,0.0147685791317971,0.042207335867085,0.10436792809526,0.219840110100471,0.394723863621428,0.617753564215419,0.87076293693622,1.13887586066289,1.41290746798344
1.6,0,0,0.00313984310943154,0.00921310987245733,0.0240719556749312,0.0561364866155428,0.115770660588125,0.210515196906216,0.340150073898502,0.497515160262711,0.673366911792316,0.859944029101658
1.7,0,0,0.00214500820008484,0.00568721908081988,0.0135572689691393,0.0295169004459618,0.0584192021263533,0.104981102766797,0.171663421730019,0.257553221817372,0.359266117824462,0.472649547279489
1.8,0,0,0.00144428656497642,0.00348077059849989,0.00757603279951068,0.0153265801260277,0.0287531769881267,0.0500690101918397,0.0810671779904458,0.122482485539717,0.173851784426046,0.233892991886866
1.9,0,0,0.000958588343886436,0.00211511126273294,0.00421530814272625,0.00791558902992411,0.0139921429936791,0.0233222674284486,0.0367509469209163,0.0548876766483907,0.0779634490739771,0.105841620054602
2,0,0,0.000627103449217131,0.00127712944031712,0.00234089994513395,0.00408576340413733,0.00679363989287147,0.0107761419448719,0.01635371960775,0.0238094708959665,0.0333378613978261,0.0450210633944664
2.1,0,0,0.000404282632006838,0.000766519063186919,0.00129947944184974,0.00211427947934657,0.00330975902723313,0.00498837595508311,0.00725614151482173,0.0102153038622139,0.0139521651292956,0.0185267833367859
2.2,0,0,0.000256762532724902,0.000457241142902876,0.00072165610868433,0.00109891334994599,0.00162336671757761,0.00232681700030625,0.00324100612179327,0.00439744373529708,0.00582552688822049,0.00754990477291209
2.3,0,0,0.000160585513431576,0.000270947153601013,0.000400978394064786,0.000574223309337572,0.000803072820970596,0.00109702674321592,0.00146480893541309,0.00191497682994615,0.00245592697642508,0.00309548247760794
2.4,0,0,9.88588895480818e-05,0.000159364431294116,0.000222815588086321,0.000301705297180566,0.00040099916325744,0.00052354439637341,0.000671546247876965,0.000847041519894368,0.00105206932642575,0.00128868004505235
2.5,0,0,5.98765649159989e-05,9.29436417965453e-05,0.000123706992750238,0.000159312089029366,0.000202097873557209,0.000253008450380857,0.000312563593632261,0.000381164096158346,0.000459205776320876,0.000547121020322235
2.6,0,0,3.56636405606119e-05,5.36866732414516e-05,6.8533090681237e-05,8.44553137362062e-05,0.000102735002309443,0.000123769182617307,0.000147686614221997,0.000174539635864181,0.00020437057521712,0.000237237391678145
2.7,0,0,2.08798191441395e-05,3.06828805750972e-05,3.78404790632802e-05,4.49048062324414e-05,5.26423492840044e-05,6.12709102131302e-05,7.08392905505712e-05,8.13469285281769e-05,9.27834832796509e-05,0.000105142982042184
2.8,0,0,1.20227258595382e-05,1.73837641037818e-05,2.08808560394179e-05,2.40285192901926e-05,2.73032186098169e-05,3.08461573971709e-05,3.46908563516027e-05,3.88377745365723e-05,4.32790991668618e-05,4.80071676083281e-05
2.9,0,0,6.94352221347894e-06,1.00655827528512e-05,1.19297078818856e-05,1.34528480395981e-05,1.49537526387068e-05,1.65373764890899e-05,1.8235075696685e-05,2.00541067022805e-05,2.19947392635601e-05,2.40560003716577e-05
3,0,0,4.89612734227073e-06,7.31405254954227e-06,8.68964750033937e-06,9.74011191175757e-06,1.07319785856841e-05,1.17573687751933e-05,1.28457076889863e-05,1.40051489178289e-05,1.52372931127158e-05,1.65422069460943e-05
